timestamp,retrieved,channel,kind,detail,clock_ok
,2024-06-11,out,restart_marker,line 391,0
,2024-06-11,out,restart_marker,line 523,0
,2024-06-11,out,restart_marker,line 674,0
,2024-06-11,out,restart_marker,line 142,0
,2024-06-11,out,restart_marker,line 424,0
,2024-06-11,out,restart_marker,line 153,0
,2024-06-11,out,restart_marker,line 446,0
,2024-06-11,out,restart_marker,line 195,0
,2024-06-11,out,restart_marker,line 263,0
,2024-06-11,out,restart_marker,line 652,0
,2024-06-11,out,restart_marker,line 695,0
,2024-06-11,out,restart_marker,line 120,0
,2024-06-11,out,restart_marker,line 728,0
,2024-06-11,out,restart_marker,line 555,0
,2024-06-11,out,restart_marker,line 338,0
,2024-06-11,out,restart_marker,line 67,0
,2024-06-11,out,restart_marker,line 468,0
,2024-06-11,out,restart_marker,line 783,0
,2024-06-11,out,restart_marker,line 501,0
,2024-06-11,out,restart_marker,line 598,0
,2024-06-11,out,restart_marker,line 45,0
,2024-06-11,out,restart_marker,line 761,0
,2024-06-11,out,restart_marker,line 305,0
,2024-06-11,out,restart_marker,line 805,0
,2024-06-11,out,restart_marker,line 609,0
,2024-06-11,out,restart_marker,line 228,0
,2024-06-11,out,restart_marker,line 358,0
,2024-06-11,out,restart_marker,line 369,0
,2024-06-11,out,restart_marker,line 457,0
,2024-06-11,out,restart_marker,line 274,0
,2024-06-11,out,restart_marker,line 349,0
,2024-06-11,out,restart_marker,line 316,0
,2024-06-11,out,restart_marker,line 283,0
,2024-06-11,out,restart_marker,line 294,0
,2024-06-11,out,restart_marker,line 534,0
,2024-06-11,out,restart_marker,line 98,0
,2024-06-11,out,restart_marker,line 642,0
,2024-06-11,out,restart_marker,line 663,0
,2024-06-11,out,restart_marker,line 706,0
,2024-06-11,out,restart_marker,line 184,0
,2024-06-11,out,restart_marker,line 241,0
,2024-06-11,out,restart_marker,line 685,0
,2024-06-11,out,restart_marker,line 78,0
,2024-06-11,tandh1,restart_marker,line 20,0
,2024-06-11,tandh1,restart_marker,line 6,0
,2024-06-11,tandh1,restart_marker,line 71,0
,2024-06-11,tandh1,restart_marker,line 63,0
,2024-06-11,tandh1,restart_marker,line 70,0
,2024-06-11,tandh1,restart_marker,line 79,0
,2024-06-11,tandh1,restart_marker,line 8,0
,2024-06-11,tandh1,restart_marker,line 39,0
,2024-06-11,tandh1,restart_marker,line 61,0
,2024-06-11,tandh1,restart_marker,line 3,0
,2024-06-11,tandh1,restart_marker,line 31,0
,2024-06-11,tandh1,restart_marker,line 47,0
,2024-06-11,tandh1,restart_marker,line 58,0
,2024-06-11,tandh1,restart_marker,line 5,0
,2024-06-11,tandh1,restart_marker,line 68,0
,2024-06-11,tandh1,restart_marker,line 37,0
,2024-06-11,tandh1,restart_marker,line 43,0
,2024-06-11,tandh1,restart_marker,line 48,0
,2024-06-11,tandh1,restart_marker,line 25,0
,2024-06-11,tandh1,restart_marker,line 62,0
,2024-06-11,tandh1,restart_marker,line 7,0
,2024-06-11,tandh1,restart_marker,line 65,0
,2024-06-11,tandh1,restart_marker,line 24,0
,2024-06-11,tandh1,restart_marker,line 32,0
,2024-06-11,tandh1,restart_marker,line 52,0
,2024-06-11,tandh1,restart_marker,line 19,0
,2024-06-11,tandh1,restart_marker,line 49,0
,2024-06-11,tandh1,restart_marker,line 33,0
,2024-06-11,tandh1,restart_marker,line 22,0
,2024-06-11,tandh1,restart_marker,line 77,0
,2024-06-11,tandh1,restart_marker,line 23,0
,2024-06-11,tandh1,restart_marker,line 53,0
,2024-06-11,tandh1,restart_marker,line 27,0
,2024-06-11,tandh1,restart_marker,line 4,0
,2024-06-11,tandh1,restart_marker,line 34,0
,2024-06-11,tandh1,restart_marker,line 54,0
,2024-06-11,tandh1,restart_marker,line 67,0
,2024-06-11,tandh1,restart_marker,line 2,0
,2024-06-11,tandh1,restart_marker,line 12,0
,2024-06-11,tandh1,restart_marker,line 13,0
,2024-06-11,tandh1,restart_marker,line 9,0
,2024-06-11,tandh1,restart_marker,line 18,0
,2024-06-11,tandh1,restart_marker,line 60,0
,2024-06-11,tandh1,restart_marker,line 59,0
,2024-06-11,tandh1,restart_marker,line 76,0
,2024-06-11,tandh1,restart_marker,line 45,0
,2024-06-11,tandh1,restart_marker,line 11,0
,2024-06-11,tandh1,restart_marker,line 29,0
,2024-06-11,tandh1,restart_marker,line 73,0
,2024-06-11,tandh1,restart_marker,line 1,0
,2024-06-11,tandh1,restart_marker,line 72,0
,2024-06-11,tandh1,restart_marker,line 55,0
,2024-06-11,tandh1,restart_marker,line 16,0
,2024-06-11,tandh1,restart_marker,line 15,0
,2024-06-11,tandh1,restart_marker,line 69,0
,2024-06-11,tandh1,restart_marker,line 10,0
,2024-06-11,tandh1,restart_marker,line 17,0
,2024-06-11,tandh1,restart_marker,line 38,0
,2024-06-11,tandh1,restart_marker,line 66,0
,2024-06-11,tandh1,restart_marker,line 51,0
,2024-06-11,tandh1,restart_marker,line 40,0
,2024-06-11,tandh1,restart_marker,line 36,0
,2024-06-11,tandh1,restart_marker,line 30,0
,2024-06-11,tandh1,restart_marker,line 46,0
,2024-06-11,tandh1,restart_marker,line 75,0
,2024-06-11,tandh1,restart_marker,line 57,0
,2024-06-11,tandh1,restart_marker,line 44,0
,2024-06-11,tandh1,restart_marker,line 64,0
,2024-06-11,tandh1,restart_marker,line 56,0
,2024-06-11,tandh1,restart_marker,line 78,0
,2024-06-11,tandh1,restart_marker,line 26,0
,2024-06-11,tandh1,restart_marker,line 41,0
,2024-06-11,tandh1,restart_marker,line 21,0
,2024-06-11,tandh1,restart_marker,line 35,0
,2024-06-11,tandh1,restart_marker,line 42,0
,2024-06-11,tandh1,restart_marker,line 28,0
,2024-06-11,tandh1,restart_marker,line 74,0
,2024-06-11,tandh1,restart_marker,line 14,0
,2024-06-11,tandh1,restart_marker,line 50,0
,2024-06-11,tandh2,restart_marker,line 24,0
,2024-06-11,tandh2,restart_marker,line 68,0
,2024-06-11,tandh2,restart_marker,line 32,0
,2024-06-11,tandh2,restart_marker,line 40,0
,2024-06-11,tandh2,restart_marker,line 30,0
,2024-06-11,tandh2,restart_marker,line 49,0
,2024-06-11,tandh2,restart_marker,line 44,0
,2024-06-11,tandh2,restart_marker,line 64,0
,2024-06-11,tandh2,restart_marker,line 77,0
,2024-06-11,tandh2,restart_marker,line 23,0
,2024-06-11,tandh2,restart_marker,line 53,0
,2024-06-11,tandh2,restart_marker,line 4,0
,2024-06-11,tandh2,restart_marker,line 54,0
,2024-06-11,tandh2,restart_marker,line 12,0
,2024-06-11,tandh2,restart_marker,line 21,0
,2024-06-11,tandh2,restart_marker,line 60,0
,2024-06-11,tandh2,restart_marker,line 74,0
,2024-06-11,tandh2,restart_marker,line 45,0
,2024-06-11,tandh2,restart_marker,line 70,0
,2024-06-11,tandh2,restart_marker,line 73,0
,2024-06-11,tandh2,restart_marker,line 2,0
,2024-06-11,tandh2,restart_marker,line 1,0
,2024-06-11,tandh2,restart_marker,line 3,0
,2024-06-11,tandh2,restart_marker,line 13,0
,2024-06-11,tandh2,restart_marker,line 72,0
,2024-06-11,tandh2,restart_marker,line 15,0
,2024-06-11,tandh2,restart_marker,line 69,0
,2024-06-11,tandh2,restart_marker,line 10,0
,2024-06-11,tandh2,restart_marker,line 17,0
,2024-06-11,tandh2,restart_marker,line 38,0
,2024-06-11,tandh2,restart_marker,line 66,0
,2024-06-11,tandh2,restart_marker,line 36,0
,2024-06-11,tandh2,restart_marker,line 47,0
,2024-06-11,tandh2,restart_marker,line 46,0
,2024-06-11,tandh2,restart_marker,line 75,0
,2024-06-11,tandh2,restart_marker,line 58,0
,2024-06-11,tandh2,restart_marker,line 5,0
,2024-06-11,tandh2,restart_marker,line 37,0
,2024-06-11,tandh2,restart_marker,line 43,0
,2024-06-11,tandh2,restart_marker,line 57,0
,2024-06-11,tandh2,restart_marker,line 48,0
,2024-06-11,tandh2,restart_marker,line 56,0
,2024-06-11,tandh2,restart_marker,line 78,0
,2024-06-11,tandh2,restart_marker,line 51,0
,2024-06-11,tandh2,restart_marker,line 41,0
,2024-06-11,tandh2,restart_marker,line 62,0
,2024-06-11,tandh2,restart_marker,line 42,0
,2024-06-11,tandh2,restart_marker,line 26,0
,2024-06-11,tandh2,restart_marker,line 14,0
,2024-06-11,tandh2,restart_marker,line 50,0
,2024-06-11,tandh2,restart_marker,line 7,0
,2024-06-11,tandh2,restart_marker,line 65,0
,2024-06-11,tandh2,restart_marker,line 22,0
,2024-06-11,tandh2,restart_marker,line 52,0
,2024-06-11,tandh2,restart_marker,line 20,0
,2024-06-11,tandh2,restart_marker,line 35,0
,2024-06-11,tandh2,restart_marker,line 27,0
,2024-06-11,tandh2,restart_marker,line 6,0
,2024-06-11,tandh2,restart_marker,line 28,0
,2024-06-11,tandh2,restart_marker,line 34,0
,2024-06-11,tandh2,restart_marker,line 63,0
,2024-06-11,tandh2,restart_marker,line 71,0
,2024-06-11,tandh2,restart_marker,line 67,0
,2024-06-11,tandh2,restart_marker,line 19,0
,2024-06-11,tandh2,restart_marker,line 8,0
,2024-06-11,tandh2,restart_marker,line 33,0
,2024-06-11,tandh2,restart_marker,line 9,0
,2024-06-11,tandh2,restart_marker,line 55,0
,2024-06-11,tandh2,restart_marker,line 18,0
,2024-06-11,tandh2,restart_marker,line 76,0
,2024-06-11,tandh2,restart_marker,line 11,0
,2024-06-11,tandh2,restart_marker,line 29,0
,2024-06-11,tandh2,restart_marker,line 31,0
,2024-06-11,tandh2,restart_marker,line 39,0
,2024-06-11,tandh2,restart_marker,line 16,0
,2024-06-11,tandh2,restart_marker,line 61,0
,2024-06-11,tandh2,restart_marker,line 59,0
,2024-06-11,tandh2,restart_marker,line 25,0
,2024-07-29,err,restart_marker,line 919,0
,2024-07-29,err,restart_marker,line 727,0
,2024-07-29,err,restart_marker,line 161,0
,2024-07-29,err,restart_marker,line 1713,0
,2024-07-29,err,restart_marker,line 1821,0
,2024-07-29,err,restart_marker,line 536,0
,2024-07-29,err,restart_marker,line 265,0
,2024-07-29,err,restart_marker,line 1448,0
,2024-07-29,err,restart_marker,line 1560,0
,2024-07-29,err,restart_marker,line 1818,0
,2024-07-29,err,restart_marker,line 266,0
,2024-07-29,err,restart_marker,line 1325,0
,2024-07-29,err,restart_marker,line 1368,0
,2024-07-29,err,restart_marker,line 1598,0
,2024-07-29,err,restart_marker,line 687,0
,2024-07-29,err,restart_marker,line 803,0
,2024-07-29,err,restart_marker,line 690,0
,2024-07-29,err,restart_marker,line 121,0
,2024-07-29,err,restart_marker,line 1029,0
,2024-07-29,err,restart_marker,line 1253,0
,2024-07-29,err,restart_marker,line 686,0
,2024-07-29,err,restart_marker,line 5,0
,2024-07-29,err,restart_marker,line 343,0
,2024-07-29,err,restart_marker,line 1102,0
,2024-07-29,err,restart_marker,line 1407,0
,2024-07-29,err,restart_marker,line 4,0
,2024-07-29,err,restart_marker,line 158,0
,2024-07-29,err,restart_marker,line 49,0
,2024-07-29,err,restart_marker,line 498,0
,2024-07-29,err,restart_marker,line 389,0
,2024-07-29,err,restart_marker,line 1132,0
,2024-07-29,err,restart_marker,line 878,0
,2024-07-29,err,restart_marker,line 609,0
,2024-07-29,err,restart_marker,line 839,0
,2024-07-29,err,restart_marker,line 1175,0
,2024-07-29,err,restart_marker,line 1,0
,2024-07-29,err,restart_marker,line 1521,0
,2024-07-29,in,restart_marker,line 12,0
,2024-07-29,in,restart_marker,line 33,0
,2024-07-29,in,restart_marker,line 11,0
,2024-07-29,in,restart_marker,line 29,0
,2024-07-29,in,restart_marker,line 34,0
,2024-07-29,in,restart_marker,line 2,0
,2024-07-29,in,restart_marker,line 1,0
,2024-07-29,in,restart_marker,line 13,0
,2024-07-29,in,restart_marker,line 9,0
,2024-07-29,in,restart_marker,line 16,0
,2024-07-29,in,restart_marker,line 15,0
,2024-07-29,in,restart_marker,line 10,0
,2024-07-29,in,restart_marker,line 17,0
,2024-07-29,in,restart_marker,line 36,0
,2024-07-29,in,restart_marker,line 30,0
,2024-07-29,in,restart_marker,line 20,0
,2024-07-29,in,restart_marker,line 6,0
,2024-07-29,in,restart_marker,line 26,0
,2024-07-29,in,restart_marker,line 14,0
,2024-07-29,in,restart_marker,line 7,0
,2024-07-29,in,restart_marker,line 21,0
,2024-07-29,in,restart_marker,line 35,0
,2024-07-29,in,restart_marker,line 28,0
,2024-07-29,in,restart_marker,line 19,0
,2024-07-29,in,restart_marker,line 18,0
,2024-07-29,in,restart_marker,line 3,0
,2024-07-29,in,restart_marker,line 8,0
,2024-07-29,in,restart_marker,line 5,0
,2024-07-29,in,restart_marker,line 37,0
,2024-07-29,in,restart_marker,line 25,0
,2024-07-29,in,restart_marker,line 31,0
,2024-07-29,in,restart_marker,line 32,0
,2024-07-29,in,restart_marker,line 24,0
,2024-07-29,in,restart_marker,line 22,0
,2024-07-29,in,restart_marker,line 23,0
,2024-07-29,in,restart_marker,line 27,0
,2024-07-29,in,restart_marker,line 4,0
,2024-07-29,out,restart_marker,line 136,0
,2024-07-29,out,restart_marker,line 210,0
,2024-07-29,out,restart_marker,line 311,0
,2024-07-29,out,restart_marker,line 72,0
,2024-07-29,out,restart_marker,line 61,0
,2024-07-29,out,restart_marker,line 254,0
,2024-07-29,out,restart_marker,line 81,0
,2024-07-29,out,restart_marker,line 125,0
,2024-07-29,out,restart_marker,line 30,0
,2024-07-29,out,restart_marker,line 232,0
,2024-07-29,out,restart_marker,line 299,0
,2024-07-29,out,restart_marker,line 383,0
,2024-07-29,out,restart_marker,line 41,0
,2024-07-29,out,restart_marker,line 323,0
,2024-07-29,out,restart_marker,line 288,0
,2024-07-29,out,restart_marker,line 371,0
,2024-07-29,out,restart_marker,line 114,0
,2024-07-29,out,restart_marker,line 188,0
,2024-07-29,out,restart_marker,line 10,0
,2024-07-29,out,restart_marker,line 92,0
,2024-07-29,out,restart_marker,line 1,0
,2024-07-29,out,restart_marker,line 221,0
,2024-07-29,out,restart_marker,line 177,0
,2024-07-29,out,restart_marker,line 393,0
,2024-07-29,out,restart_marker,line 265,0
,2024-07-29,out,restart_marker,line 335,0
,2024-07-29,out,restart_marker,line 157,0
,2024-07-29,out,restart_marker,line 147,0
,2024-07-29,out,restart_marker,line 103,0
,2024-07-29,out,restart_marker,line 199,0
,2024-07-29,out,restart_marker,line 276,0
,2024-07-29,out,restart_marker,line 166,0
,2024-07-29,out,restart_marker,line 359,0
,2024-07-29,out,restart_marker,line 347,0
,2024-07-29,out,restart_marker,line 52,0
,2024-07-29,out,restart_marker,line 19,0
,2024-07-29,out,restart_marker,line 243,0
,2024-07-29,tandh1,restart_marker,line 36,0
,2024-07-29,tandh1,restart_marker,line 5,0
,2024-07-29,tandh1,restart_marker,line 37,0
,2024-07-29,tandh1,restart_marker,line 22,0
,2024-07-29,tandh1,restart_marker,line 20,0
,2024-07-29,tandh1,restart_marker,line 35,0
,2024-07-29,tandh1,restart_marker,line 27,0
,2024-07-29,tandh1,restart_marker,line 28,0
,2024-07-29,tandh1,restart_marker,line 6,0
,2024-07-29,tandh1,restart_marker,line 26,0
,2024-07-29,tandh1,restart_marker,line 12,0
,2024-07-29,tandh1,restart_marker,line 19,0
,2024-07-29,tandh1,restart_marker,line 14,0
,2024-07-29,tandh1,restart_marker,line 33,0
,2024-07-29,tandh1,restart_marker,line 7,0
,2024-07-29,tandh1,restart_marker,line 18,0
,2024-07-29,tandh1,restart_marker,line 11,0
,2024-07-29,tandh1,restart_marker,line 34,0
,2024-07-29,tandh1,restart_marker,line 8,0
,2024-07-29,tandh1,restart_marker,line 9,0
,2024-07-29,tandh1,restart_marker,line 29,0
,2024-07-29,tandh1,restart_marker,line 32,0
,2024-07-29,tandh1,restart_marker,line 16,0
,2024-07-29,tandh1,restart_marker,line 25,0
,2024-07-29,tandh1,restart_marker,line 30,0
,2024-07-29,tandh1,restart_marker,line 24,0
,2024-07-29,tandh1,restart_marker,line 23,0
,2024-07-29,tandh1,restart_marker,line 4,0
,2024-07-29,tandh1,restart_marker,line 21,0
,2024-07-29,tandh1,restart_marker,line 2,0
,2024-07-29,tandh1,restart_marker,line 1,0
,2024-07-29,tandh1,restart_marker,line 3,0
,2024-07-29,tandh1,restart_marker,line 13,0
,2024-07-29,tandh1,restart_marker,line 15,0
,2024-07-29,tandh1,restart_marker,line 31,0
,2024-07-29,tandh1,restart_marker,line 10,0
,2024-07-29,tandh1,restart_marker,line 17,0
,2024-07-29,tandh2,restart_marker,line 26,0
,2024-07-29,tandh2,restart_marker,line 19,0
,2024-07-29,tandh2,restart_marker,line 7,0
,2024-07-29,tandh2,restart_marker,line 22,0
,2024-07-29,tandh2,restart_marker,line 20,0
,2024-07-29,tandh2,restart_marker,line 35,0
,2024-07-29,tandh2,restart_marker,line 27,0
,2024-07-29,tandh2,restart_marker,line 6,0
,2024-07-29,tandh2,restart_marker,line 34,0
,2024-07-29,tandh2,restart_marker,line 12,0
,2024-07-29,tandh2,restart_marker,line 8,0
,2024-07-29,tandh2,restart_marker,line 33,0
,2024-07-29,tandh2,restart_marker,line 9,0
,2024-07-29,tandh2,restart_marker,line 18,0
,2024-07-29,tandh2,restart_marker,line 11,0
,2024-07-29,tandh2,restart_marker,line 29,0
,2024-07-29,tandh2,restart_marker,line 24,0
,2024-07-29,tandh2,restart_marker,line 32,0
,2024-07-29,tandh2,restart_marker,line 16,0
,2024-07-29,tandh2,restart_marker,line 25,0
,2024-07-29,tandh2,restart_marker,line 36,0
,2024-07-29,tandh2,restart_marker,line 30,0
,2024-07-29,tandh2,restart_marker,line 23,0
,2024-07-29,tandh2,restart_marker,line 4,0
,2024-07-29,tandh2,restart_marker,line 21,0
,2024-07-29,tandh2,restart_marker,line 28,0
,2024-07-29,tandh2,restart_marker,line 14,0
,2024-07-29,tandh2,restart_marker,line 2,0
,2024-07-29,tandh2,restart_marker,line 13,0
,2024-07-29,tandh2,restart_marker,line 10,0
,2024-07-29,tandh2,restart_marker,line 17,0
,2024-07-29,tandh2,restart_marker,line 1,0
,2024-07-29,tandh2,restart_marker,line 3,0
,2024-07-29,tandh2,restart_marker,line 15,0
,2024-07-29,tandh2,restart_marker,line 31,0
,2024-07-29,tandh2,restart_marker,line 5,0
,2024-07-29,tandh2,restart_marker,line 37,0
,2024-08-11,err,restart_marker,line 1,0
,2024-08-11,err,restart_marker,line 483,0
,2024-08-11,err,restart_marker,line 35,0
,2024-08-11,err,restart_marker,line 261,0
,2024-08-11,err,restart_marker,line 153,0
,2024-08-11,err,restart_marker,line 488,0
,2024-08-11,err,restart_marker,line 117,0
,2024-08-11,err,restart_marker,line 420,0
,2024-08-11,err,restart_marker,line 304,0
,2024-08-11,err,restart_marker,line 381,0
,2024-08-11,err,restart_marker,line 190,0
,2024-08-11,in,restart_marker,line 8,0
,2024-08-11,in,restart_marker,line 1,0
,2024-08-11,in,restart_marker,line 3,0
,2024-08-11,in,restart_marker,line 5,0
,2024-08-11,in,restart_marker,line 7,0
,2024-08-11,in,restart_marker,line 6,0
,2024-08-11,in,restart_marker,line 9,0
,2024-08-11,in,restart_marker,line 11,0
,2024-08-11,in,restart_marker,line 10,0
,2024-08-11,in,restart_marker,line 4,0
,2024-08-11,in,restart_marker,line 2,0
,2024-08-11,out,restart_marker,line 13,0
,2024-08-11,out,restart_marker,line 80,0
,2024-08-11,out,restart_marker,line 114,0
,2024-08-11,out,restart_marker,line 1,0
,2024-08-11,out,restart_marker,line 36,0
,2024-08-11,out,restart_marker,line 69,0
,2024-08-11,out,restart_marker,line 47,0
,2024-08-11,out,restart_marker,line 58,0
,2024-08-11,out,restart_marker,line 92,0
,2024-08-11,out,restart_marker,line 25,0
,2024-08-11,out,restart_marker,line 104,0
,2024-08-11,tandh1,restart_marker,line 5,0
,2024-08-11,tandh1,restart_marker,line 7,0
,2024-08-11,tandh1,restart_marker,line 4,0
,2024-08-11,tandh1,restart_marker,line 11,0
,2024-08-11,tandh1,restart_marker,line 2,0
,2024-08-11,tandh1,restart_marker,line 9,0
,2024-08-11,tandh1,restart_marker,line 10,0
,2024-08-11,tandh1,restart_marker,line 1,0
,2024-08-11,tandh1,restart_marker,line 6,0
,2024-08-11,tandh1,restart_marker,line 3,0
